Campaign_ID,Date,Ad_Type,Clicks,Impressions,Conversions,CTR (Click-Through Rate),Conversion_Rate,Revenue_Created,Cost,Owner,Likes,Dislikes,Fraud,Title
1318,2023-10-28,Display,248,7729,22,9.76%,7.26%,328,370,0xA2EF8D9EA6815C522F5DD76F7CB5CB7C36766A09,10,596,0,Health
1319,2023-10-29,Social,511,6627,6,7.70%,6.67%,849,447,0xEFA8E4FDD0B89017EEE09D270BA2AB9B6FAB2949,646,171,0,Shelter
1320,2023-10-30,Social,295,3247,43,8.42%,3.51%,269,315,0x98F1E6C922B4B34EEE0B4297699CB9C39B1A8C47,423,816,0,Sports
1321,2023-10-1,Search,501,2760,12,9.12%,5.33%,647,189,0xF833B1562E28467BDC06CF1EA7731BD7688304CF,752,956,1,Health
1322,2023-10-2,Display,578,5130,39,1.39%,9.87%,200,371,0xB0F11445D109FCF5413DD5AFBC94075420984D40,907,9,0,Shelter
1323,2023-10-3,Social,440,2891,30,8.34%,2.06%,980,443,0x03EC831AC2E1BCE219CA05FE003CD7E60E0AAB1A,519,491,1,Food
1324,2023-10-4,Search,646,3269,33,1.41%,6.57%,791,130,0xDCCCDC04388C48625353BD359B238E4FD40D7557,40,270,1,Education
1325,2023-10-5,Display,938,5541,35,5.54%,3.87%,233,218,0xC29ECE728799E2A03B63C862CC46A06DCF07C35C,10,777,0,Social Service
1326,2023-10-6,Display,977,3755,40,4.51%,5.76%,279,101,0xCC74CFBFF5AAD2B172165BCB1213D9289D24C66E,671,982,0,Sports
1327,2023-10-7,Search,908,9662,41,1.07%,4.89%,825,246,0xC2C7C179181E99AF8653604C9D7D4D46A30BB0D0,276,330,0,Food
1328,2023-10-8,Social,921,3089,47,6.65%,9.42%,402,416,0x4C1E61ED5BD0054FBB864947292BDCBCDC33AFEE,902,205,1,Shelter
1329,2023-10-9,Display,828,8203,17,3.62%,7.11%,652,147,0xF207FD26C0A78E950F7B385387E2CABC5B87C7EA,582,78,0,Environment
1330,2023-10-10,Display,360,3552,40,3.63%,5.02%,120,424,0x6753199E0B3C63645FEFC4DB360A72532418737C,672,479,1,Social Service
1331,2023-10-11,Display,916,6513,19,9.05%,2.83%,750,426,0x82B467DC762450558C914474EECD3F21E8DD7FB9,993,410,1,Shelter
1332,2023-10-12,Display,630,4985,49,7.87%,3.64%,972,177,0x3328D87FA422D2FB17735A7EB87F76F1BB1CD864,520,630,1,Shelter
1333,2023-10-13,Display,724,9674,29,2.17%,5.82%,842,163,0x36AF675F4683FD6A67E8E28F589D383159BDFB96,524,284,0,Food
1334,2023-10-14,Display,473,7286,24,3.57%,1.18%,352,460,0xD49D45E607343FC86A39B728EFB466C335EC0439,853,806,1,Social Service
1335,2023-10-15,Search,746,8914,48,8.36%,9.94%,821,251,0xCE71E09A68953F143E0D328BE0066F7809F7C411,735,67,1,Food
1336,2023-10-16,Social,282,8762,50,3.72%,7.33%,950,57,0xB35FC10E7BB4F1DCDF2B73FD54C8D7DDE3C05BDC,993,421,1,Health
1337,2023-10-17,Display,142,3753,6,8.17%,4.44%,972,215,0x757BC90A197D1B049FBA78F343A1F2E40A1EDD61,68,100,1,Food
1338,2023-10-18,Display,956,3270,47,9.59%,7.65%,421,489,0x02690ABE2DDE5C51F3D599DDB85891FD4000EBF4,264,1,0,Education
1339,2023-10-19,Search,538,3577,38,5.98%,3.81%,412,203,0x53CA0211E03AD0B62DCA72B18AF90291B1388B3F,62,846,1,Food
1340,2023-10-20,Display,702,3772,50,3.46%,1.98%,465,489,0xA0D087E9498D8470D9CE02B69A6159801AC33908,374,343,0,Education
1341,2023-10-21,Search,399,2535,12,7.35%,9.93%,938,436,0xC63B1A93E827B46586F2CE57A2316944FE7727A0,80,868,1,Education
1342,2023-10-22,Display,242,9297,44,8.02%,6.66%,242,177,0x7A4C229E3B0B1504349FF9B3E1900593D479B17C,440,81,1,Education
1343,2023-10-23,Search,799,8422,31,3.88%,3.43%,631,491,0x7AFB8AFF52386D0007377E9767BBD5948ED1BB7E,653,184,0,Food
1344,2023-10-24,Display,600,5984,11,5.40%,6.18%,772,424,0x7DE1ABDBF44728FE74B9854CA3E1359E70944608,176,744,1,Shelter
1345,2023-10-25,Search,769,6633,9,8.90%,3.62%,685,243,0xA83E6E6D218454B7010BAFAE4E16FBD11C2EA265,115,32,0,Sports
1346,2023-10-26,Search,306,2276,39,3.90%,3.20%,914,288,0xD7872AD87E55FD55E11F88B635167EBFFDF2C650,618,735,0,Health
1347,2023-10-27,Social,184,6895,15,5.82%,7.52%,130,218,0x95B44C4DF418B716C508DBE5EB9D977C665F2766,221,940,1,Education
1348,2023-10-28,Display,291,8956,10,7.03%,6.44%,439,256,0x89EFB749C2759398E85F798FCF7456EEAE5B9058,993,562,0,Health
1349,2023-10-29,Display,955,2011,48,3.37%,9.28%,835,449,0xCD5943D675E70D7BDC667301FDB97D9232B24B84,464,258,1,Sports
1350,2023-10-30,Search,365,4447,24,6.44%,1.25%,659,461,0x966E4D688B7748B273A36955F67ED1769D2AE9BA,347,924,1,Environment
1351,2023-10-1,Search,691,4458,37,3.54%,1.98%,766,489,0x4FFA353348C957893532B9588C285C85ED725299,537,102,1,Shelter
1352,2023-10-2,Social,836,9589,35,6.73%,3.54%,468,415,0x619E65870244BA97FA48C6E0661B45C2FF58CA16,948,280,0,Education
1353,2023-10-3,Search,324,2369,46,3.38%,4.06%,256,304,0xF796C5C2EE87DC49E7FFCF09A154C1C2F8C247E5,386,601,1,Sports
1354,2023-10-4,Social,338,3452,21,2.59%,6.07%,614,230,0xA32D825A0074DF2F21DE929BB5FF88DEF2000C66,804,908,0,Food
1355,2023-10-5,Social,958,5020,49,3.06%,8.35%,524,433,0x56ECB3F528DA3E9DA89A14D2E92706088D6A9752,544,810,1,Shelter
1356,2023-10-6,Search,681,5929,45,7.96%,7.14%,639,295,0x228536D8ACAFE8692C937A2786E665B320043552,791,68,1,Social Service
1357,2023-10-7,Search,715,4408,28,1.58%,5.56%,286,117,0xF94427573F3FE11EBB8C005E9B23AD5981394C66,96,395,0,Health
1358,2023-10-8,Search,865,3298,28,4.75%,6.06%,821,306,0xC23091A911D96966801AC25B77A95D80405FA50F,599,573,0,Health
1359,2023-10-9,Display,525,4487,16,5.44%,6.69%,675,132,0x639C5FB20337C0AA2D21BF6D1BE2098D1245E612,52,929,0,Food
1360,2023-10-10,Search,481,3862,47,3.17%,5.84%,188,308,0xF9714BC80397C582BCBCEA7FA5728ACBB530DEB4,494,535,1,Shelter
1361,2023-10-11,Search,795,7905,23,5.63%,3.42%,295,451,0x2E431933E01F3D89B574BE142EDA41BC675BCEA2,861,223,1,Health
1362,2023-10-12,Search,971,3998,45,4.01%,7.10%,460,451,0x62946B3E5B7722A0299EE3AEE761A09F020D7B7D,460,570,0,Health
1363,2023-10-13,Social,417,3224,16,8.40%,9.47%,230,124,0xE7B934FADF91324844C464242D48F2173480211D,406,12,0,Social Service
1364,2023-10-14,Search,182,4497,20,7.60%,2.44%,227,305,0x6006B7F128319093E87921744C81B2FA2274D0B3,71,310,1,Education
1365,2023-10-15,Display,741,8941,31,4.60%,6.53%,214,377,0xB7238019EA76BDDD41B4543B42F0DE5B693920D6,652,160,1,Shelter
1366,2023-10-16,Display,539,4746,35,3.17%,9.85%,827,452,0x070F9934D33BFE95EDEA9F6C411BB0CC0F39BC7E,759,169,0,Social Service
1367,2023-10-17,Search,695,9453,31,1.95%,4.90%,113,113,0x6FB210865E223DEA2844467184F09F2005BB5896,291,606,1,Health
1368,2023-10-18,Search,379,8322,38,5.22%,4.46%,195,283,0xA7F1FC5F9545BF142E6C7B8FB505A290D5B8427E,898,889,1,Shelter
1369,2023-10-19,Search,262,9411,9,3.43%,4.48%,302,265,0xE16FECA7405F2CBF417F5B861C3CE225188293A5,6,345,1,Food
1370,2023-10-20,Social,158,4933,7,2.96%,5.65%,487,443,0x4EC7F68B210410960DDC606E036A0ABC495EFC21,795,91,0,Shelter
1371,2023-10-21,Social,467,9511,20,8.50%,5.79%,314,472,0x21896064D406FAA4071DA5175AE96DA376AD1AAA,808,783,1,Social Service
1372,2023-10-22,Search,999,7381,13,3.54%,2.40%,470,224,0xC6392F2E59FEBD9F7C9A7DC615C3402B94C4EEDC,708,257,0,Education
1373,2023-10-23,Search,575,2625,21,4.49%,3.25%,323,97,0x779E714DE56560089558F72382F32288D0725590,845,475,0,Education
1374,2023-10-24,Display,278,9927,12,5.22%,9.92%,810,302,0x0773823934014EF949C804AB66B94048169A5240,755,546,1,Food
1375,2023-10-25,Search,954,3534,46,3.68%,4.68%,207,425,0x636FEE6F1A64ACBA895B47DB37843411B7AE874F,552,66,0,Food
1376,2023-10-26,Display,757,2544,40,2.42%,5.36%,149,420,0xDE6E341F3EF667CE0849C2E67EF9A9333FF82216,306,935,1,Education
1377,2023-10-27,Search,357,5066,12,3.97%,7.30%,884,472,0x1A9DF13CBC7C719228BA1FF5BFE62D0F7344FA7B,772,249,0,Education
1378,2023-10-28,Social,383,5090,20,1.23%,6.29%,929,282,0x44DA93EF99D0E2BBDB3EFF6169F1F94499A30B52,42,506,0,Sports
1379,2023-10-29,Social,204,4314,22,3.39%,9.93%,983,271,0xC4634538C54B3B0156D1AC65486D338F77C40C1C,196,375,1,Social Service
1380,2023-10-30,Search,191,5657,38,8.67%,5.05%,171,253,0x4D7286977175CA691F4D8FFF07C19B3E73A3D37D,948,99,0,Environment
1381,2023-10-1,Display,268,7172,15,6.16%,9.95%,577,97,0x30AC12029B01EC3F2287D96A123896BFED55BB4C,182,179,1,Shelter
1382,2023-10-2,Social,635,3091,27,8.59%,4.41%,237,204,0xD9DF4F0ADEEDEEC15DD77EDBBC160D7223A5795A,794,251,1,Education
1383,2023-10-3,Social,725,5740,45,1.60%,1.42%,942,128,0x6CF901FEAD03CCB3A5195AAFB9086E8D9FA98548,738,649,1,Education
1384,2023-10-4,Social,181,4869,10,5.91%,9.59%,284,460,0xB644600D4C771B624D79E9D8958B0A6B9BF4492F,47,545,1,Education
1385,2023-10-5,Display,521,5588,42,2.60%,6.10%,580,183,0x44E28D87540A270AD8656CF46CC3D6DF6CD19BB1,924,378,1,Education
1386,2023-10-6,Social,652,5713,29,7.80%,4.36%,200,78,0x26E3E57D64B882DA9B1BF842374F01B56094DB20,156,736,1,Food
1387,2023-10-7,Social,610,7441,24,3.43%,5.52%,836,97,0xCECCC1CFAA48020996F4A0A90D5D6A1DFD5896A6,355,304,0,Health
1388,2023-10-8,Social,357,9788,26,4.47%,1.25%,300,344,0xFA882F84B2A8D87508D87329595F85C67A5B031D,803,824,0,Sports
1389,2023-10-9,Search,754,5432,11,1.33%,6.51%,125,283,0x8C822E3E3BB4C5AEFB03424BA3EFCE56623D4154,105,850,1,Shelter
1390,2023-10-10,Search,289,8404,44,4.79%,8.54%,654,143,0x82F9145443E7D880B0140EA892C488FDB831C8C4,793,173,1,Shelter
1391,2023-10-11,Social,346,2022,46,5.86%,2.79%,679,73,0xAF5164EDC90F0F03FE632352E2355AC9520730DD,116,870,0,Food
1392,2023-10-12,Social,837,7472,31,8.62%,4.48%,666,389,0xB007F32EB1C6C0DCED12A35CD8E54DD7680F89C5,75,294,1,Sports
1393,2023-10-13,Display,475,9066,16,7.79%,9.19%,420,79,0x8767DA5C14152C2AFB234ACC9F89BE7A15F2A2BB,95,672,0,Sports
1394,2023-10-14,Social,993,6359,45,8.80%,7.21%,571,97,0x0D6D4E05E679372AC19CDF6E175B8A9FABCB7CDE,75,440,0,Social Service
1395,2023-10-15,Social,228,2059,25,7.23%,1.59%,467,340,0xAA6D77E7B6D7EC127886386BCD123B0D1F31CDA5,782,635,0,Education
1396,2023-10-16,Search,806,9030,33,2.80%,2.19%,313,456,0x5334AC110B6CD25B5647FB7533B852233F283D41,594,990,0,Health
1397,2023-10-17,Social,996,6387,38,8.00%,8.06%,764,274,0xC6D34FCFD10E102EF35744DEC7D026570E326F67,382,737,1,Education
1398,2023-10-18,Social,316,9914,43,1.72%,6.78%,270,60,0xA9B9C764949606C9B8C283EC67E2846D391E3592,620,929,0,Shelter
1399,2023-10-19,Display,921,3860,10,4.28%,6.34%,751,315,0xA2F69CE2B116319F2597462CC5F2CD4A5F22EDF5,646,88,1,Shelter
1400,2023-10-20,Display,517,6906,42,5.41%,2.78%,238,70,0xB967CA01AEC92C045ADAAAF2FD6AE021A8456884,959,328,0,Education
1401,2023-10-21,Search,699,7014,43,9.56%,4.36%,469,271,0x2B219ED8F0ED3E52C807933641F01F9440480236,653,562,1,Education
1402,2023-10-22,Search,420,7618,27,1.51%,8.56%,433,459,0xF779CADBAE5E31BD6A050C41C28A84E45F19FCCB,120,820,1,Environment
1403,2023-10-23,Social,870,9273,46,8.13%,5.95%,412,322,0x97378C5E991BE9E1852B79E683C952778E467929,754,664,0,Sports
1404,2023-10-24,Display,327,5630,43,6.37%,5.13%,144,381,0x0D952A455BA791B5458719120C1ED27112853073,901,44,0,Social Service
1405,2023-10-25,Display,911,7228,26,3.34%,4.37%,827,344,0x636BC156E221A5AC71EB50F2A71633D5E148D55B,246,84,0,Education
1406,2023-10-26,Search,637,2073,29,3.68%,3.59%,616,427,0x16964E0008C342FA2906889928DC21ED4806BD67,560,197,0,Sports
1407,2023-10-27,Display,101,2327,9,5.22%,5.00%,912,349,0x6EECFC46B2EAE5F74187D9D0D275B00677C26058,535,66,1,Food
1408,2023-10-28,Social,404,3489,11,2.52%,2.10%,191,64,0xA7098ABFE871C6B4FC590F7D93B589AB34464D6C,138,865,1,Environment
1409,2023-10-29,Search,976,2266,25,4.99%,8.17%,437,125,0x24A1000ACA12957B5F63A0C410A84C1B19A88FAC,739,789,1,Sports
1410,2023-10-30,Search,171,4913,35,8.53%,5.87%,499,421,0x1FA1D448096AC13776EEF932075B151F6A7DEF63,853,941,0,Education
1411,2023-10-1,Search,115,2817,23,6.95%,2.97%,953,190,0xCF56771B8A3D3122D310AC6ACA5252C7E13B5D30,196,742,1,Food
1412,2023-10-2,Search,672,5551,28,3.98%,4.17%,824,232,0x4D1F19238950AAB1B031BB6E267A7EBCFA499A02,603,189,1,Social Service
1413,2023-10-3,Display,243,4815,30,4.73%,3.71%,169,168,0x0FA0AC43EE946841694A61A081FF170CDAE7C564,4,899,0,Health
1414,2023-10-4,Display,733,8631,30,7.89%,2.53%,486,74,0xFBC4113B3CC3AA3F80F031DD839DAAA35949FCB3,60,4,0,Sports
1415,2023-10-5,Social,869,7560,44,6.08%,2.61%,935,391,0xEB7643F1E43E4E884D1A6D1957B530F4CE1A6627,780,811,1,Social Service
1416,2023-10-6,Display,581,5763,49,2.69%,9.16%,802,446,0xA351C3ACC04D28C609E855222025C296BDA5C966,584,743,0,Food
1417,2023-10-7,Search,455,4637,10,9.58%,2.40%,848,437,0x5A2FAE2FEABC263AF675295E8E94A58A93B94B0B,472,958,1,Shelter
1418,2023-10-8,Display,493,7277,19,9.01%,8.86%,697,412,0xDFE1437149D02788F864393D5AF6E9A32B18ADC7,831,966,0,Food
1419,2023-10-9,Social,447,3148,29,5.35%,5.82%,676,74,0x82753620FCBB87CC8E588DC9B5B20E18D2E5D9D2,32,573,0,Sports
1420,2023-10-10,Display,833,7666,10,8.82%,7.28%,868,238,0xEEB90DCDE86A10CA42B5AFB8E98CCA00C264E31A,946,723,1,Social Service
1421,2023-10-11,Display,653,8112,44,7.27%,6.68%,837,322,0x39268C53F3B047F466AE4D1BD19EE765DBAAAAFA,202,86,1,Social Service
1422,2023-10-12,Search,598,7980,30,6.93%,7.80%,589,472,0xEAAFA3F8405AF3886DF1D12AE5FE7A8DECF08445,250,103,1,Environment
1423,2023-10-13,Social,298,4539,43,6.82%,9.79%,429,172,0xFBD1B1727359304982CA97DB3B40765D7E61E5E9,898,398,1,Sports
1424,2023-10-14,Social,924,8303,45,7.48%,3.75%,217,167,0x92660A3A322ED9BFCFB3AFCDF0EECCFC74EBB17C,484,323,0,Environment
1425,2023-10-15,Display,852,9390,34,2.36%,4.90%,584,259,0x3AFE47AB7AA8913EF385BEA1121151B971A4E1F5,705,210,1,Education
1426,2023-10-16,Search,461,6137,12,4.18%,9.76%,857,445,0x09B00970538FFFFEB1B0852AB284C34959863E6A,577,72,1,Food
1427,2023-10-17,Search,845,3584,10,1.62%,5.61%,711,91,0xD459A650898D71C335DDA24E515CC9C7278048CB,761,662,0,Environment
1428,2023-10-18,Display,544,4183,6,4.13%,4.84%,370,143,0x3C64235D0A441022AEABE2932559B953611E0EAE,58,449,0,Education
1429,2023-10-19,Social,703,7237,11,1.37%,8.79%,533,269,0x769A25C9A9B0F67A8CB05B32D469330654AB518E,376,841,0,Health
1430,2023-10-20,Display,539,7613,5,1.41%,6.39%,235,302,0x6DF8B57BC50886C6EC552709785CF645C9635A22,815,604,1,Education
1431,2023-10-21,Search,144,5614,24,7.57%,4.73%,813,326,0xFD74963137F4054D974C825BB4D16394061AA2D3,30,432,1,Social Service
1432,2023-10-22,Search,165,6669,23,8.66%,6.55%,430,459,0xC616D7A979F7EE0F59AFCB5B04A914B9F351B2C9,659,629,1,Social Service
1433,2023-10-23,Display,387,8248,48,9.88%,2.42%,101,192,0x9178CC271D79FA538BE68AA9485E1D2194EDE8DE,885,275,1,Shelter
1434,2023-10-24,Search,681,9314,40,3.65%,3.19%,962,369,0x5605E848614E3A1FE63BEE6C2B35E7F83DDAEA30,4,660,1,Food
1435,2023-10-25,Social,735,4776,22,5.02%,7.94%,584,499,0x09D28E7CA71952C9056C0F17AB465DF0DDD27395,886,871,1,Shelter
1436,2023-10-26,Search,863,7079,21,7.57%,9.76%,373,167,0x49E52BC589530FA13CE1D82667F8CA9972BE2C6C,114,330,1,Environment
1437,2023-10-27,Search,154,2794,11,9.13%,6.68%,328,408,0xBB4E99DE7CF394F1A9531231156FE8E458E4EDE7,390,94,0,Education
1438,2023-10-28,Search,719,6471,37,6.36%,9.34%,105,151,0x67264687FBC27DC64E9A716C38F2A5919EF45554,822,482,1,Education
1439,2023-10-29,Display,300,2424,32,5.31%,3.34%,615,216,0x67B1C9E9E59E2F6670DFB50310F7D9F4797D2FD5,242,335,1,Social Service
1440,2023-10-30,Search,566,6512,33,4.09%,6.33%,553,74,0x6A1B57BF1FCF731B2F7609CB6E58F992CDF34CBE,337,656,1,Sports
1441,2023-10-1,Social,922,3095,29,9.68%,2.38%,177,301,0x22AEE9094035BE3B969C89F6C0D97E854AB99BF1,696,745,0,Food
1442,2023-10-2,Display,868,3726,45,2.32%,9.02%,190,115,0x2967C04728F16ABE6CDDD5C93D3F374D1962CEFC,669,875,1,Social Service
1443,2023-10-3,Search,870,4408,35,1.13%,8.14%,997,346,0x2530E92ADA652397ADDF713D328813EED025402F,896,441,0,Environment
1444,2023-10-4,Search,995,5843,21,4.02%,8.23%,476,88,0xF18EF3650C1304CCEEBE3A245FCB0288A0519C55,453,673,0,Social Service
1445,2023-10-5,Display,850,7811,49,4.67%,7.21%,638,178,0xB7FE0CFE915C5DB0AADF39E96CC2DC16723DEA9E,96,720,1,Food
1446,2023-10-6,Display,664,7864,30,1.88%,5.82%,210,435,0xA2896DF34B64F4D61A1ABF7E886BD265EE7E5586,620,145,0,Sports
1447,2023-10-7,Search,664,3038,18,3.59%,2.31%,351,403,0x970D83700F56FD9C0F85E4610DD18C0A85A1EBE8,332,996,0,Food
1448,2023-10-8,Social,476,2643,33,8.61%,9.20%,561,283,0x4AAAC8D70F9D5C720253A2D89B55477E9986DB51,965,522,0,Environment
1449,2023-10-9,Social,128,5334,16,6.01%,4.94%,871,403,0x64E25786D54D2427B624BDCC75E1D6760E68990C,106,585,0,Health
1450,2023-10-10,Search,314,8875,34,3.87%,3.03%,891,469,0x294C5DE0B54F6BEAF2D03C421502929725AEB265,665,368,1,Health
1451,2023-10-11,Display,988,9168,23,8.71%,7.74%,450,276,0x68FA9F942E49DF2A6E6B6B148D18F82A1FD4B07B,47,902,0,Food
1452,2023-10-12,Social,885,3503,45,6.69%,8.57%,610,289,0x4D723CBBD9C26BE58CB67FB218C3E86568E27BF4,709,904,1,Social Service
1453,2023-10-13,Social,590,8230,34,8.03%,8.94%,726,57,0xC311765424D5B2912F6FCAB328350B14E624032F,254,106,0,Shelter
1454,2023-10-14,Display,796,7938,36,3.57%,8.39%,265,385,0x986FADF81019C43A71822296A9751962CCCFBD40,960,411,0,Sports
1455,2023-10-15,Social,730,9802,39,1.30%,2.23%,753,494,0xB72F928CCFA64272286BB3BBC59440230DBCF3D0,153,133,1,Environment
1456,2023-10-16,Search,533,5955,5,1.90%,2.83%,507,123,0xD50B91F5D5A62BBA33B6160A951383A53930EBA9,817,587,0,Food
1457,2023-10-17,Display,715,2667,44,4.71%,2.37%,267,203,0xFF34292D08E5C016AB44C9B84C3851F47198FEA9,800,652,0,Environment
1458,2023-10-18,Display,798,9358,33,3.74%,6.48%,286,296,0x73A8D069ED95A28121F8EF6EF1971DD92059864D,852,847,0,Environment
1459,2023-10-19,Display,893,7776,43,7.14%,1.11%,580,155,0x69B2460D33BAD9EF8FC31034644CC51276AA1C1B,743,77,0,Sports
1460,2023-10-20,Display,989,9291,10,9.38%,5.11%,664,234,0x747EE45DF45F77FAFCDBE407AB75EE65478380F3,787,954,0,Shelter
1461,2023-10-21,Social,753,6076,8,3.75%,6.89%,519,492,0x9836001F1C4A6BA95B5DB5C6273E6C811FBE16DF,16,555,1,Education
1462,2023-10-22,Social,779,6306,17,3.71%,9.17%,106,418,0x39E5F981520C0D53300D45BCC5FA886EEE61AF39,151,855,1,Health
1463,2023-10-23,Display,664,8180,29,7.35%,9.36%,884,157,0x8B635BCD79532D7B0E8DDB6782B41B1D7BF4B0BE,359,526,0,Social Service
1464,2023-10-24,Social,116,2882,27,2.83%,5.32%,667,261,0xDFD5D69D49E491F5E2E1782675AF041C429780B6,896,51,1,Environment
1465,2023-10-25,Display,874,4524,49,8.55%,4.75%,977,339,0xA3CCF9F64D0B5A57A120B40A97ACF360CC3160C5,727,337,1,Health
1466,2023-10-26,Display,730,6939,28,5.15%,5.15%,423,120,0x020A9F308151A1271EC0AD33367A3A3A2EDEF828,982,707,1,Social Service
1467,2023-10-27,Display,570,4629,19,4.11%,2.55%,454,223,0xD682C9FDB83C877CCDE0B41E1D5A3215215C2F04,16,842,1,Food
1468,2023-10-28,Search,241,3907,27,5.97%,4.44%,722,313,0x64DD444134653D730E0E060C59F62942D33D240B,16,920,1,Sports
1469,2023-10-29,Display,404,6594,29,2.76%,6.68%,838,164,0xA473E81A215F34A3D4B2634D34F4757768B75A4B,518,820,1,Environment
1470,2023-10-30,Social,216,4693,23,8.86%,1.86%,397,377,0x8EF157133098D6945188A8A15E8D09F2CB6E2A01,550,771,1,Social Service
1471,2023-10-1,Display,879,2632,46,8.78%,2.27%,573,140,0x2F48D13A68245F26A647A5BC83ACC8489E31E942,81,173,0,Social Service
1472,2023-10-2,Social,451,2993,49,8.11%,8.20%,326,150,0xF929FFECFE0F866EC8F37D86D733E046E4CF103B,684,681,1,Sports
1473,2023-10-3,Social,643,4965,38,7.14%,3.91%,358,378,0x998D16BA7D5B8C31231756BD7FD54EE923CA2215,395,690,0,Social Service
1474,2023-10-4,Social,977,7934,29,5.74%,1.92%,866,475,0xC217EC4D090C9C8E9513C02A916867A9D0032788,875,788,1,Sports
1475,2023-10-5,Display,788,4095,33,5.14%,2.52%,543,51,0x97300CB610243D398A3F61F11D613957E03C6E1C,758,133,1,Environment
1476,2023-10-6,Display,645,8513,14,5.00%,8.09%,332,256,0x6684698E63E40A9377A5DCE421FCBB022B499698,590,432,0,Environment
1477,2023-10-7,Social,152,9805,9,1.62%,1.43%,943,208,0x10EEEF53A4030F658BA96224779B3BAA00B9BA38,511,290,1,Health
1478,2023-10-8,Social,753,2137,38,9.52%,3.53%,522,92,0x946E52598B8EDD2A9DD71847925BA0835F703E12,928,65,0,Social Service
1479,2023-10-9,Social,640,6177,33,8.47%,7.93%,241,339,0x9AC17EC6F49C94934990C80838F1ED593482EB8D,179,335,1,Sports
1480,2023-10-10,Search,409,5578,45,1.10%,5.21%,468,298,0xC4A7AE1D1228E7DF04F7129625446AA543B4AEA9,887,517,1,Environment
1481,2023-10-11,Display,684,8860,10,2.09%,4.80%,822,461,0xCD427338161BCA0FC795F8D57173303288DFE432,96,346,0,Education
1482,2023-10-12,Search,388,9158,14,1.27%,5.39%,861,191,0xEBA2B8C26D85FDBFB25356745893F4C7CD57B335,22,533,1,Shelter
1483,2023-10-13,Display,114,9119,29,6.72%,7.39%,686,333,0x7CD999BA972728044A8B7064885D46D808D46A68,95,704,0,Health
1484,2023-10-14,Search,462,6038,16,5.44%,7.37%,450,458,0x956749B138796D9BE3E835335A631BCB1DBEFBE8,831,922,0,Shelter
1485,2023-10-15,Search,615,9803,32,6.52%,5.02%,193,441,0x3E4C67A6154C4780758BF144A363D4C8C9F94CBF,27,703,0,Food
1486,2023-10-16,Social,319,3655,46,1.85%,8.99%,702,85,0x81F52DA2C9005DB7B40E8017F9B7AA1C8F4D6795,619,177,0,Health
1487,2023-10-17,Social,826,6598,38,4.19%,1.62%,110,72,0x64741621C1B79D1474E1747A1C938D973D0FC5AC,569,212,0,Shelter
1488,2023-10-18,Search,139,3232,23,2.44%,5.56%,954,334,0x2CA5FE347712D50FAF8964687604C59D48E9083D,218,147,0,Health
1489,2023-10-19,Display,251,7353,29,4.06%,6.93%,811,414,0x28BD8516E6A0B9FC1C5E9E35FC2AF5207F9CDC3E,784,534,1,Health
1490,2023-10-20,Display,506,3095,13,4.35%,7.70%,391,244,0x86B07109B214E95769C12858E54D85E9D27D7635,574,861,0,Social Service
1491,2023-10-21,Social,723,8959,38,4.85%,8.39%,703,82,0xE87C73F88A1645E1F97B96527DDC5EDF1D15E788,532,866,1,Food
1492,2023-10-22,Search,861,7346,41,4.20%,5.61%,534,425,0x8C7D18047BF5606754014B0F54A4DA66DF21D00B,368,888,1,Environment
1493,2023-10-23,Display,429,2161,35,5.07%,3.11%,470,267,0x486CCBD1361AC539B933484517FCA10062D19BBB,327,346,1,Health
1494,2023-10-24,Social,364,5575,23,7.43%,7.70%,604,274,0x91ACC189EA8CFCF9F8E718885D436566FF8CE50C,887,598,0,Shelter
1495,2023-10-25,Display,102,5799,37,6.12%,8.31%,268,114,0x8B0F445AB0ECFC274576C223587C316DAD4AB861,307,466,0,Education
1496,2023-10-26,Social,575,3805,44,3.35%,8.67%,217,253,0x09B8B6ABDA5E08A94E8E3AC86218595E44C5730D,725,355,1,Health
1497,2023-10-27,Social,361,7221,21,1.25%,8.31%,607,311,0x84A070D39AFC4073B1298C7922BDAB8439C2BF1B,850,406,1,Shelter
1498,2023-10-28,Social,507,6832,10,6.63%,4.28%,367,468,0xDFCBB1F9B4BC1F9B16B1C550DD1E5031DCABDEA0,206,973,0,Health
1499,2023-10-29,Search,529,6119,5,9.58%,7.65%,669,218,0x1F74A3406E83042A56BECBD26086E28108ADB0F2,80,832,1,Environment
1500,2023-10-30,Search,213,2311,31,6.91%,7.46%,553,471,0x2A450E086A63A3D1E6651654AB88EF9C9BF3A724,586,143,1,Health
